 0.278320E-01  0.55691E-005  0.32088E-005  0.65738E-005 
 0.279541E-01  0.56424E-005  0.32318E-005  0.66666E-005 
 0.280762E-01  0.57164E-005  0.32545E-005  0.67604E-005 
 0.281982E-01  0.57910E-005  0.32771E-005  0.68551E-005 
 0.283203E-01  0.58663E-005  0.32994E-005  0.69508E-005 
 0.284424E-01  0.59422E-005  0.33216E-005  0.70474E-005 
 0.285645E-01  0.60187E-005  0.33435E-005  0.71449E-005 
 0.286865E-01  0.60959E-005  0.33651E-005  0.72434E-005 
 0.288086E-01  0.61738E-005  0.33866E-005  0.73428E-005 
 0.289307E-01  0.62523E-005  0.34077E-005  0.74432E-005 
 0.290527E-01  0.63315E-005  0.34287E-005  0.75446E-005 
 0.291748E-01  0.64113E-005  0.34493E-005  0.76469E-005 
 0.292969E-01  0.64918E-005  0.34697E-005  0.77502E-005 
 0.294189E-01  0.65730E-005  0.34898E-005  0.78545E-005 
 0.295410E-01  0.66548E-005  0.35096E-005  0.79598E-005 
 0.296631E-01  0.67373E-005  0.35291E-005  0.80661E-005 
 0.297852E-01  0.68205E-005  0.35483E-005  0.81734E-005 
 0.299072E-01  0.69044E-005  0.35672E-005  0.82817E-005 
 0.300293E-01  0.69889E-005  0.35858E-005  0.83910E-005 
 0.301514E-01  0.70741E-005  0.36041E-005  0.85013E-005 
 0.302734E-01  0.71600E-005  0.36220E-005  0.86126E-005 
 0.303955E-01  0.72466E-005  0.36396E-005  0.87250E-005 
 0.305176E-01  0.73339E-005  0.36568E-005  0.88384E-005 
 0.306396E-01  0.74219E-005  0.36736E-005  0.89528E-005 
 0.307617E-01  0.75106E-005  0.36901E-005  0.90683E-005 
 0.308838E-01  0.76000E-005  0.37062E-005  0.91848E-005 
 0.310059E-01  0.76901E-005  0.37220E-005  0.93024E-005 
 0.311279E-01  0.77808E-005  0.37373E-005  0.94210E-005 
 0.312500E-01  0.78723E-005  0.37522E-005  0.95408E-005 
 0.313721E-01  0.79645E-005  0.37667E-005  0.96615E-005 
 0.314941E-01  0.80574E-005  0.37808E-005  0.97834E-005 
 0.316162E-01  0.81511E-005  0.37944E-005  0.99064E-005 
 0.317383E-01  0.82454E-005  0.38076E-005  0.10030E-004 
 0.318604E-01  0.83405E-005  0.38204E-005  0.10156E-004 
 0.319824E-01  0.84363E-005  0.38327E-005  0.10282E-004 
 0.321045E-01  0.85328E-005  0.38446E-005  0.10409E-004 
 0.322266E-01  0.86300E-005  0.38559E-005  0.10538E-004 
 0.323486E-01  0.87280E-005  0.38668E-005  0.10667E-004 
 0.324707E-01  0.88267E-005  0.38772E-005  0.10798E-004 
 0.325928E-01  0.89261E-005  0.38870E-005  0.10930E-004 
 0.327148E-01  0.90263E-005  0.38964E-005  0.11063E-004 
 0.328369E-01  0.91272E-005  0.39052E-005  0.11197E-004 
 0.329590E-01  0.92289E-005  0.39135E-005  0.11332E-004 
 0.330811E-01  0.93313E-005  0.39213E-005  0.11468E-004 
 0.332031E-01  0.94345E-005  0.39285E-005  0.11606E-004 
 0.333252E-01  0.95384E-005  0.39351E-005  0.11745E-004 
 0.334473E-01  0.96431E-005  0.39412E-005  0.11885E-004 
 0.335693E-01  0.97485E-005  0.39467E-005  0.12026E-004 
 0.336914E-01  0.98547E-005  0.39516E-005  0.12168E-004 
 0.338135E-01  0.99616E-005  0.39559E-005  0.12311E-004 
 0.339355E-01  0.10069E-004  0.39595E-005  0.12456E-004 
 0.340576E-01  0.10178E-004  0.39626E-005  0.12602E-004 
 0.341797E-01  0.10287E-004  0.39650E-005  0.12749E-004 
 0.343018E-01  0.10397E-004  0.39668E-005  0.12897E-004 
 0.344238E-01  0.10508E-004  0.39679E-005  0.13047E-004 
 0.345459E-01  0.10619E-004  0.39684E-005  0.13197E-004 
 0.346680E-01  0.10732E-004  0.39681E-005  0.13349E-004 
 0.347900E-01  0.10845E-004  0.39672E-005  0.13503E-004 
 0.349121E-01  0.10959E-004  0.39656E-005  0.13657E-004 
 0.350342E-01  0.11074E-004  0.39633E-005  0.13813E-004 
 0.351562E-01  0.11189E-004  0.39603E-005  0.13970E-004 
 0.352783E-01  0.11305E-004  0.39565E-005  0.14128E-004 
 0.354004E-01  0.11422E-004  0.39520E-005  0.14287E-004 
 0.355225E-01  0.11540E-004  0.39468E-005  0.14448E-004 
 0.356445E-01  0.11659E-004  0.39408E-005  0.14610E-004 
 0.357666E-01  0.11779E-004  0.39340E-005  0.14773E-004 
 0.358887E-01  0.11899E-004  0.39264E-005  0.14938E-004 
 0.360107E-01  0.12020E-004  0.39181E-005  0.15103E-004 
 0.361328E-01  0.12142E-004  0.39089E-005  0.15271E-004 
 0.362549E-01  0.12265E-004  0.38989E-005  0.15439E-004 
 0.363770E-01  0.12388E-004  0.38881E-005  0.15609E-004 
 0.364990E-01  0.12513E-004  0.38765E-005  0.15780E-004 
 0.366211E-01  0.12638E-004  0.38640E-005  0.15952E-004 
 0.367432E-01  0.12764E-004  0.38506E-005  0.16126E-004 
 0.368652E-01  0.12891E-004  0.38364E-005  0.16301E-004 
 0.369873E-01  0.13018E-004  0.38212E-005  0.16478E-004 
 0.371094E-01  0.13147E-004  0.38052E-005  0.16655E-004 
 0.372314E-01  0.13276E-004  0.37883E-005  0.16835E-004 
 0.373535E-01  0.13406E-004  0.37704E-005  0.17015E-004 
 0.374756E-01  0.13537E-004  0.37516E-005  0.17197E-004 
 0.375977E-01  0.13669E-004  0.37319E-005  0.17380E-004 
 0.377197E-01  0.13802E-004  0.37112E-005  0.17565E-004 
 0.378418E-01  0.13935E-004  0.36895E-005  0.17751E-004 
 0.379639E-01  0.14070E-004  0.36669E-005  0.17938E-004 
 0.380859E-01  0.14205E-004  0.36432E-005  0.18127E-004 
 0.382080E-01  0.14341E-004  0.36186E-005  0.18317E-004 
 0.383301E-01  0.14478E-004  0.35929E-005  0.18509E-004 
 0.384521E-01  0.14616E-004  0.35662E-005  0.18702E-004 
 0.385742E-01  0.14755E-004  0.35385E-005  0.18896E-004 
 0.386963E-01  0.14894E-004  0.35097E-005  0.19092E-004 
 0.388184E-01  0.15035E-004  0.34798E-005  0.19289E-004 
 0.389404E-01  0.15176E-004  0.34489E-005  0.19488E-004 
 0.390625E-01  0.15318E-004  0.34168E-005  0.19688E-004 
 0.391846E-01  0.15461E-004  0.33837E-005  0.19890E-004 
 0.393066E-01  0.15605E-004  0.33494E-005  0.20093E-004 
 0.394287E-01  0.15750E-004  0.33140E-005  0.20297E-004 
 0.395508E-01  0.15896E-004  0.32775E-005  0.20503E-004 
 0.396729E-01  0.16042E-004  0.32398E-005  0.20711E-004 
 0.397949E-01  0.16190E-004  0.32009E-005  0.20920E-004 
 0.399170E-01  0.16338E-004  0.31609E-005  0.21130E-004 
 0.400391E-01  0.16487E-004  0.31196E-005  0.21342E-004 
 0.401611E-01  0.16638E-004  0.30772E-005  0.21556E-004 
 0.402832E-01  0.16789E-004  0.30335E-005  0.21771E-004 
 0.404053E-01  0.16941E-004  0.29886E-005  0.21987E-004 
 0.405273E-01  0.17093E-004  0.29424E-005  0.22205E-004 
 0.406494E-01  0.17247E-004  0.28950E-005  0.22425E-004 
 0.407715E-01  0.17402E-004  0.28463E-005  0.22646E-004 
 0.408936E-01  0.17557E-004  0.27963E-005  0.22869E-004 
 0.410156E-01  0.17714E-004  0.27450E-005  0.23093E-004 
 0.411377E-01  0.17871E-004  0.26924E-005  0.23318E-004 
 0.412598E-01  0.18030E-004  0.26384E-005  0.23546E-004 
 0.413818E-01  0.18189E-004  0.25831E-005  0.23775E-004 
 0.415039E-01  0.18349E-004  0.25265E-005  0.24005E-004 
 0.416260E-01  0.18510E-004  0.24685E-005  0.24237E-004 
 0.417480E-01  0.18672E-004  0.24091E-005  0.24471E-004 
 0.418701E-01  0.18835E-004  0.23482E-005  0.24706E-004 
 0.419922E-01  0.18999E-004  0.22860E-005  0.24942E-004 
 0.421143E-01  0.19164E-004  0.22224E-005  0.25181E-004 
 0.422363E-01  0.19330E-004  0.21573E-005  0.25421E-004 
 0.423584E-01  0.19496E-004  0.20907E-005  0.25662E-004 
 0.424805E-01  0.19664E-004  0.20227E-005  0.25905E-004 
 0.426025E-01  0.19833E-004  0.19532E-005  0.26150E-004 
 0.427246E-01  0.20002E-004  0.18822E-005  0.26397E-004 
 0.428467E-01  0.20173E-004  0.18097E-005  0.26645E-004 
 0.429687E-01  0.20344E-004  0.17357E-005  0.26895E-004 
 0.430908E-01  0.20517E-004  0.16601E-005  0.27146E-004 
 0.432129E-01  0.20690E-004  0.15830E-005  0.27399E-004 
 0.433350E-01  0.20864E-004  0.15043E-005  0.27654E-004 
 0.434570E-01  0.21040E-004  0.14240E-005  0.27910E-004 
 0.435791E-01  0.21216E-004  0.13421E-005  0.28168E-004 
 0.437012E-01  0.21393E-004  0.12586E-005  0.28428E-004 
 0.438232E-01  0.21571E-004  0.11735E-005  0.28689E-004 
 0.439453E-01  0.21750E-004  0.10867E-005  0.28952E-004 
 0.440674E-01  0.21931E-004  0.99832E-006  0.29217E-004 
 0.441895E-01  0.22112E-004  0.90822E-006  0.29484E-004 
 0.443115E-01  0.22294E-004  0.81643E-006  0.29752E-004 
 0.444336E-01  0.22477E-004  0.72294E-006  0.30022E-004 
 0.445557E-01  0.22661E-004  0.62773E-006  0.30293E-004 
 0.446777E-01  0.22846E-004  0.53079E-006  0.30567E-004 
 0.447998E-01  0.23032E-004  0.43211E-006  0.30842E-004 
 0.449219E-01  0.23219E-004  0.33166E-006  0.31119E-004 
 0.450439E-01  0.23407E-004  0.22943E-006  0.31398E-004 
 0.451660E-01  0.23596E-004  0.12541E-006  0.31678E-004 
 0.452881E-01  0.23786E-004  0.19581E-007  0.31960E-004 
 0.454102E-01  0.23977E-004 -0.88071E-007  0.32244E-004 
 0.455322E-01  0.24169E-004 -0.19756E-006  0.32530E-004 
 0.456543E-01  0.24362E-004 -0.30891E-006  0.32817E-004 
 0.457764E-01  0.24557E-004 -0.42212E-006  0.33107E-004 
 0.458984E-01  0.24752E-004 -0.53722E-006  0.33398E-004 
 0.460205E-01  0.24948E-004 -0.65422E-006  0.33691E-004 
 0.461426E-01  0.25145E-004 -0.77314E-006  0.33985E-004 
 0.462646E-01  0.25343E-004 -0.89399E-006  0.34282E-004 
 0.463867E-01  0.25542E-004 -0.10168E-005  0.34580E-004 
 0.465088E-01  0.25742E-004 -0.11415E-005  0.34880E-004 
 0.466309E-01  0.25944E-004 -0.12683E-005  0.35182E-004 
 0.467529E-01  0.26146E-004 -0.13970E-005  0.35486E-004 
 0.468750E-01  0.26349E-004 -0.15278E-005  0.35792E-004 
 0.469971E-01  0.26553E-004 -0.16605E-005  0.36099E-004 
 0.471191E-01  0.26759E-004 -0.17953E-005  0.36409E-004 
 0.472412E-01  0.26965E-004 -0.19322E-005  0.36720E-004 
 0.473633E-01  0.27173E-004 -0.20712E-005  0.37033E-004 
 0.474854E-01  0.27381E-004 -0.22122E-005  0.37348E-004 
 0.476074E-01  0.27591E-004 -0.23553E-005  0.37665E-004 
 0.477295E-01  0.27801E-004 -0.25006E-005  0.37984E-004 
 0.478516E-01  0.28013E-004 -0.26480E-005  0.38304E-004 
 0.479736E-01  0.28225E-004 -0.27975E-005  0.38627E-004 
 0.480957E-01  0.28439E-004 -0.29493E-005  0.38951E-004 
 0.482178E-01  0.28654E-004 -0.31032E-005  0.39278E-004 
 0.483398E-01  0.28870E-004 -0.32593E-005  0.39606E-004 
 0.484619E-01  0.29087E-004 -0.34176E-005  0.39936E-004 
 0.485840E-01  0.29305E-004 -0.35782E-005  0.40269E-004 
 0.487061E-01  0.29524E-004 -0.37410E-005  0.40603E-004 
 0.488281E-01  0.29744E-004 -0.39061E-005  0.40939E-004 
 0.489502E-01  0.29965E-004 -0.40735E-005  0.41277E-004 
 0.490723E-01  0.30187E-004 -0.42432E-005  0.41617E-004 
 0.491943E-01  0.30411E-004 -0.44152E-005  0.41959E-004 
 0.493164E-01  0.30635E-004 -0.45895E-005  0.42303E-004 
 0.494385E-01  0.30861E-004 -0.47662E-005  0.42649E-004 
 0.495605E-01  0.31087E-004 -0.49452E-005  0.42997E-004 
 0.496826E-01  0.31315E-004 -0.51267E-005  0.43347E-004 
 0.498047E-01  0.31544E-004 -0.53105E-005  0.43698E-004 
 0.499268E-01  0.31774E-004 -0.54968E-005  0.44052E-004 
 0.500488E-01  0.32004E-004 -0.56855E-005  0.44408E-004 
